diff_avg_max_xg,diff_avg_assists,diff_avg_shots,diff_avg_xg,diff_avg_goals,diff_avg_penalties_committed,diff_avg_penalty_minutes,diff_avg_xg_share,diff_avg_shot_share,diff_avg_goalie_goals_allowed_per_xg,result,home_team,away_team
0.03473292682926821,0.5731707317073171,-3.0365853658536572,0.038569512195121725,0.26829268292682906,-0.024390243902439046,-0.024390243902438158,0.035981834394741674,-0.008103714957959585,0.05415182071523705,0,netherlands,india
-0.13616829268292663,-0.39024390243902385,-2.414634146341463,-0.5640256097560976,-0.07317073170731714,2.1341463414634143,4.548780487804878,-0.054877119913586514,-0.04377721038045396,-0.056553540324641105,0,iceland,uk
-0.17702560975609782,-0.18292682926829285,-2.7317073170731696,-0.3642585365853659,-0.2073170731707319,-0.8536585365853657,-1.487804878048781,-0.038244636143107746,-0.07108898741338865,0.08465811207731488,0,uae,new_zealand
-0.0719609756097559,-0.8048780487804885,-2.975609756097562,-0.22892073170731697,-0.4024390243902438,0.6463414634146343,1.585365853658537,-0.08501790865714765,-0.054263846447974606,0.10591759980376436,0,vietnam,peru
0.011309756097561019,0.4146341463414638,3.6463414634146325,0.26062317073170727,0.36585365853658525,0.7073170731707314,1.4024390243902438,-0.018687024460156576,0.002540061088233847,0.14244340359248342,0,serbia,china
0.08383292682926835,0.024390243902439046,0.0853658536585371,0.10084756097560987,0.060975609756097615,0.5975609756097562,1.085365853658537,0.017316005441940008,0.036783923220022385,0.12844274366701414,0,mexico,guatemala
0.0794999999999999,0.5243902439024386,1.7073170731707314,0.3451390243902437,0.5121951219512195,-1.463414634146341,-2.975609756097562,0.06285071027712863,0.04039042445940444,-0.0035323148185864017,1,indonesia,mongolia
-0.041271951219512326,-0.07317073170731714,0.8658536585365866,-0.09167560975609756,-0.07317073170731714,-1.1951219512195124,-2.560975609756099,0.03545947425935292,0.009680410458180855,0.24756590404966494,1,morocco,singapore
-0.1534731707317074,-0.9878048780487805,-4.987804878048781,-0.4647304878048777,-0.5731707317073171,-0.036585365853658125,0.29268292682926855,-0.03174043092475004,-0.028737374952525596,-0.06289194975991586,0,uae,morocco
-0.05492682926829273,0.06097560975609717,-2.7073170731707314,-0.3322951219512196,-0.09756097560975618,-2.5,-4.963414634146339,-0.034693202439280646,-0.04612568932976724,-0.01777337792583422,0,panama,pakistan
0.11106829268292673,0.6829268292682924,-0.10975609756097526,0.30593292682926876,0.4390243902439024,-0.7195121951219505,-1.463414634146341,0.08009905251148619,0.01625656985901558,-0.16708334908274836,1,brazil,usa
0.07550000000000012,1.1341463414634152,2.987804878048781,0.24945365853658563,0.8780487804878048,1.2317073170731705,2.487804878048779,-0.011982347035067509,-0.002450210750187254,0.013557742142483509,0,ethiopia,saudi_arabia
0.09832560975609739,0.6219512195121952,3.402439024390244,0.3945243902439022,0.3414634146341462,-2.8170731707317076,-5.926829268292684,0.043925489754564395,0.00786708124033697,-0.02891433004241084,1,serbia,oman
0.127560975609756,0.3536585365853657,1.2317073170731696,0.3526792682926829,0.04878048780487809,-2.7195121951219505,-5.560975609756097,0.0647137014340986,0.04358262314181305,-0.13694852236167632,1,uk,usa
0.19827195121951213,1.6341463414634148,5.7804878048780495,0.6103890243902432,1.1585365853658538,2.8780487804878057,6.036585365853661,0.03497580477992113,0.03300000974403716,0.15707080950040897,1,south_korea,kazakhstan
-0.25988902439024386,-1.195121951219512,-4.170731707317074,-0.7549304878048777,-0.8536585365853657,0.5365853658536581,1.2073170731707332,-0.08685067366309124,-0.01731588467157419,-0.22156069067960005,0,mongolia,morocco
0.04566951219512205,-0.3170731707317067,-0.6097560975609753,-0.15166097560975622,-0.060975609756097615,1.560975609756098,3.365853658536585,-0.060995431092080665,-0.03634919243891205,-0.026949959828365233,0,iceland,netherlands
0.0021560975609755673,-0.024390243902439046,1.9756097560975618,0.1774890243902436,0.10975609756097526,0.7560975609756095,1.47560975609756,0.015885177563021324,-0.023469877744610235,-0.07354751564137851,1,guatemala,canada
0.07577439024390231,0.7195121951219514,-0.1829268292682933,0.16254634146341473,0.36585365853658525,-1.3170731707317076,-3.073170731707318,0.03458536998584355,0.007365011823715462,0.13168436749560675,1,germany,vietnam
0.1309182926829271,0.7195121951219514,3.6951219512195124,0.5815573170731709,0.5609756097560976,-0.5487804878048781,-1.1341463414634152,0.041443427543377154,0.04946459212526255,0.2338781773762627,1,france,saudi_arabia
-0.20142195121951212,-0.5609756097560981,-0.6951219512195124,-0.4599536585365853,-0.47560975609756095,0.15853658536585424,0.30487804878048763,-0.10667584816842868,-0.05025013254994243,-0.2895991907417179,0,singapore,thailand
-0.07298292682926832,-0.524390243902439,-2.5243902439024417,-0.22013414634146322,-0.2682926829268295,-2.560975609756097,-5.195121951219511,-0.018316054328312292,-0.02699179193518264,0.27413015624774895,0,france,pakistan
0.11902804878048778,-0.20731707317073234,-1.8902439024390247,0.13862317073170738,-0.2073170731707319,-0.5609756097560972,-1.1463414634146343,-0.0029232164868373545,-0.04484082478620449,0.020960576521998897,0,china,peru
0.026676829268292623,-0.15853658536585336,1.8170731707317067,0.026703658536585184,-0.04878048780487809,-0.5487804878048781,-1.3780487804878039,0.008518491600130906,0.038997629677955836,-0.2676513301078315,0,philippines,uae
0.07156341463414617,0.9024390243902438,-2.6219512195121943,0.1039243902439031,0.4878048780487805,-0.2804878048780486,-0.39024390243902474,0.011043838109757398,-0.033552484713764374,-0.2870773170633929,1,brazil,mexico
-0.09456707317073176,-1.048780487804878,-1.3292682926829293,-0.41031463414634084,-0.6463414634146343,2.6707317073170724,5.378048780487806,-0.0435562437835838,-0.007994884334780739,0.18941099876310852,0,rwanda,panama
-0.14532560975609776,-0.4390243902439024,-3.414634146341463,-0.415169512195122,-0.24390243902439046,1.7560975609756104,3.609756097560977,-0.043513183890707186,-0.03315610146763942,0.1681691608394239,0,switzerland,india
0.08782804878048789,0.3048780487804885,2.2439024390243887,0.2714341463414627,0.21951219512195141,0.024390243902438158,0.07317073170731803,0.01895476951347652,0.031813806744146356,0.30697583549255913,0,thailand,brazil
0.016680487804878075,-0.21951219512195141,1.5487804878048799,-0.032864634146341665,-0.060975609756097615,1.8292682926829267,3.597560975609756,0.009209894641520111,-0.0007903931043908852,-0.017366809729643995,0,mexico,france
0.2356548780487806,1.0731707317073171,3.9634146341463428,0.6993634146341465,0.5975609756097562,-1.0,-2.02439024390244,0.046311809217267075,0.04244776758990476,-0.04043112269570215,1,uk,saudi_arabia
-0.03720365853658558,1.085365853658537,1.012195121951219,-0.050003658536585505,0.6341463414634148,0.7195121951219514,1.8048780487804894,-0.030843926441418867,0.01017198279652376,0.058657417352536934,1,south_korea,mexico
0.221468292682927,0.29268292682926855,0.21951219512195053,0.354106097560976,0.24390243902439002,4.146341463414634,8.585365853658537,-0.0037034497792949317,-0.01658809963968677,0.13434574926781961,1,oman,indonesia
-0.003813414634146417,0.0853658536585371,3.158536585365855,0.06637439024390224,0.03658536585365857,0.6707317073170733,1.487804878048781,0.050432538671304095,0.046898834624259145,-0.2376019672993711,0,peru,germany
0.02408292682926838,-0.20731707317073145,-2.3780487804878057,-0.17589512195121904,-0.14634146341463383,0.12195121951219523,0.29268292682926855,-0.017397555625544125,0.036827135619505846,-0.04124208643310334,0,new_zealand,guatemala
0.25,0.3780487804878043,1.3170731707317067,0.4415902439024393,0.2804878048780486,1.6585365853658534,3.3780487804878057,0.05892515341286081,0.03328589610797933,0.15856973326165613,0,rwanda,mongolia
0.1282012195121951,0.1829268292682924,3.2073170731707314,0.4618073170731707,0.024390243902439046,-0.8414634146341466,-1.7073170731707314,0.03763997952342979,0.02316953109815978,0.06115727096847079,0,serbia,ethiopia
-0.2815682926829268,-0.8170731707317072,-2.5,-0.5429463414634146,-0.4512195121951219,0.2682926829268295,0.8048780487804876,-0.06664953197421347,-0.0405508352527722,0.19921304010534524,0,uae,china
0.05427682926829269,-0.2804878048780486,0.573170731707318,0.05968536585365847,-0.03658536585365857,2.1463414634146343,4.378048780487804,-0.07083201261259275,-0.03615460520027114,0.1665521028579522,0,usa,netherlands
0.29177804878048796,1.292682926829268,5.743902439024392,0.9133914634146336,0.8536585365853662,2.8902439024390247,5.829268292682926,0.07492589090813218,0.05061021198708693,-0.15834995437023291,1,pakistan,kazakhstan
-0.1878512195121953,-0.5121951219512195,-1.4024390243902438,-0.43709634146341436,-0.25609756097561,1.4268292682926829,2.8902439024390247,-0.044517037069623566,-0.0253927904067765,-0.11763350268877426,1,switzerland,canada
-0.004826829268292476,-0.43902439024390283,-2.085365853658537,-0.03459146341463404,-0.4024390243902438,-0.8170731707317076,-1.8170731707317085,-0.04583331410377589,-0.062160793316084206,-0.3283580896650886,1,singapore,south_korea
0.17572560975609774,0.31707317073170715,2.3048780487804876,0.3836499999999998,0.3170731707317076,1.6829268292682933,3.439024390243903,0.03110617015385586,0.022871239346996863,-0.07127143795224544,1,new_zealand,kazakhstan
-0.14757195121951217,-1.0,-2.04878048780488,-0.3863024390243899,-0.3902439024390243,1.3780487804878048,3.012195121951219,-0.06281631465420023,-0.02157445713270939,0.0752539895975568,1,vietnam,panama
0.12679634146341479,1.1463414634146338,3.170731707317074,0.4380268292682925,0.6219512195121952,0.5853658536585362,1.0853658536585353,0.023221939324619134,-0.01026025472543024,0.33054327986774734,1,morocco,philippines
-0.05116097560975619,-0.8902439024390247,-1.987804878048781,-0.405015853658536,-0.6463414634146343,0.9999999999999991,2.02439024390244,0.00753395400912249,0.025650421894585995,0.18457494663172103,0,rwanda,singapore
0.20370121951219522,1.3170731707317076,6.195121951219512,0.7112609756097563,0.9024390243902438,0.39024390243902385,0.7804878048780477,0.02565763248836228,0.020719320347972525,0.0747150131109543,1,serbia,saudi_arabia
-0.12809512195121942,0.17073170731707332,2.487804878048781,-0.0782158536585369,0.12195121951219523,0.30487804878048763,0.5121951219512191,-0.03490910104946343,-0.011813460300246603,0.2621049898652611,1,morocco,china
-0.07018780487804865,-0.09756097560975618,0.8902439024390247,-0.18322073170731779,-0.25609756097560954,-1.487804878048781,-2.97560975609756,-0.03663088086224586,0.015208980423570662,0.012540592619453728,0,panama,brazil
0.2314902439024391,0.5731707317073171,1.8780487804878057,0.6745975609756094,0.3292682926829271,-0.20731707317073234,-0.34146341463414487,0.09263427684319869,0.0493857318014409,0.22285214393330144,0,thailand,ethiopia
0.09131097560975587,1.1585365853658542,1.060975609756099,0.25025975609756035,0.8170731707317072,2.4024390243902447,5.085365853658539,0.0033611097424588454,0.01572271721107299,0.3993553089063707,0,south_korea,india
-0.3994939024390245,-1.3658536585365852,-5.3536585365853675,-1.1841999999999997,-1.024390243902439,-1.487804878048781,-2.963414634146339,-0.13717459963572526,-0.0874064697725273,0.013067887575618164,1,mongolia,pakistan
0.04648414634146336,0.21951219512195141,-0.45121951219512013,0.07632804878048782,0.21951219512195097,1.7926829268292677,3.6341463414634134,-0.03585403139676746,-0.0364950090973678,-0.06509873995500892,1,usa,canada
0.04566951219512205,-0.3170731707317067,-0.6097560975609753,-0.15166097560975622,-0.060975609756097615,1.560975609756098,3.365853658536585,-0.060995431092080665,-0.03634919243891205,-0.026949959828365233,1,iceland,netherlands
-0.13027926829268277,-0.37804878048780477,-1.1707317073170742,-0.3826268292682924,-0.03658536585365857,4.2073170731707314,8.731707317073171,-0.06457966648346919,-0.029595528482269207,0.1440604658490673,0,oman,uk
-0.14619634146341465,-0.19512195121951237,-3.7804878048780495,-0.46559878048780456,-0.15853658536585336,-0.39024390243902474,-0.3536585365853657,-0.0884033574066887,-0.0399179614229031,-0.19928273484638237,0,vietnam,mexico
-0.010148780487804876,-0.41463414634146334,-0.7926829268292686,-0.12937073170731672,-0.24390243902439046,2.2926829268292686,4.670731707317074,-0.012500490402780451,-0.01947297560863931,0.0746990430466633,0,switzerland,indonesia
0.02230975609756114,-0.34146341463414576,0.2682926829268304,-0.11030243902439052,-0.18292682926829285,1.560975609756098,3.487804878048781,-0.005400645460371556,-0.01745069221223322,-0.24589766331618634,1,iceland,germany
0.14169390243902447,1.0487804878048776,1.6829268292682933,0.3986987804878046,0.6097560975609757,0.4512195121951219,0.9268292682926838,0.06759652943220396,0.009173577575004588,-0.1881326786907247,1,netherlands,kazakhstan
-0.014485365853658783,0.8414634146341466,1.6585365853658551,0.040064634146341316,0.4512195121951219,-0.5609756097560981,-1.1463414634146343,0.03132811231794308,0.014302672625588042,-0.13551550455002925,1,peru,new_zealand
-0.22009512195121972,-0.6341463414634148,-3.6463414634146325,-0.6738658536585365,-0.47560975609756095,0.5,1.3170731707317067,-0.06374830256907177,-0.07183616811829607,-0.10239352775244659,1,uae,france
-0.12626585365853682,-0.5487804878048776,-3.2926829268292686,-0.5134499999999997,-0.4024390243902438,-1.2804878048780486,-2.5731707317073162,-0.047123700168520966,0.004735777884073034,-0.22423530446361994,0,philippines,guatemala
-0.15217317073170733,-1.1219512195121948,-4.560975609756099,-0.4841219512195116,-0.6829268292682928,-0.8658536585365857,-1.6585365853658534,-0.024601964935498155,0.01948037311386619,-0.0762786238849853,1,kazakhstan,morocco
-0.005889024390243858,-0.012195121951219079,-1.2439024390243887,-0.18139878048780522,-0.03658536585365857,-2.073170731707317,-4.182926829268293,0.009702546569882675,-0.01418168189818475,-0.2006140061737084,0,iceland,oman
0.01649268292682926,-0.3292682926829267,1.3414634146341449,0.046746341463414165,-0.3902439024390243,-2.0,-4.097560975609756,-0.015385351077387588,0.02732605328279747,0.03013482672107204,0,uk,brazil
-0.0005902439024390027,0.7439024390243905,-0.024390243902438158,0.2279170731707314,0.5,-2.6097560975609753,-5.3170731707317085,0.07092008474693623,0.012683939252465637,-0.20142034515776608,1,netherlands,rwanda
-0.0864841463414634,-0.7195121951219514,1.0243902439024382,-0.2156682926829263,-0.41463414634146334,-1.585365853658537,-3.2682926829268304,0.042472204361317045,0.04643807610501122,-0.0709972192412821,0,india,singapore
0.11689146341463408,-0.23170731707317138,-0.43902439024390105,0.20118414634146342,-0.3414634146341462,-1.548780487804878,-3.1097560975609753,0.056327003983586366,0.020629470009925932,-0.08128613262401263,1,china,ethiopia
0.21009878048780517,0.5731707317073167,3.3780487804878057,0.6142975609756096,0.46341463414634143,1.8780487804878048,3.6585365853658534,0.06443970561046097,0.03204814533594935,0.3526780481306341,1,mexico,philippines
0.130537804878049,0.1341463414634143,1.7804878048780495,0.4896768292682925,0.08536585365853666,1.7682926829268295,3.5365853658536572,0.012491608436333235,0.013436300014502023,0.04843698813204178,1,pakistan,peru
0.30598780487804866,1.707317073170732,5.390243902439025,0.8811975609756093,1.3292682926829267,1.4756097560975618,3.170731707317074,0.09722451350751421,0.06979626752947754,0.3023528762950237,1,south_korea,mongolia
0.20370121951219522,1.3170731707317076,6.195121951219512,0.7112609756097563,0.9024390243902438,0.39024390243902385,0.7804878048780477,0.02565763248836228,0.020719320347972525,0.0747150131109543,1,serbia,saudi_arabia
-0.19000731707317087,-0.4878048780487805,-3.3780487804878057,-0.614585365853658,-0.36585365853658525,0.6707317073170733,1.4146341463414647,-0.06040221463264489,-0.001922912662166265,-0.04408598704739575,1,switzerland,guatemala
0.08736463414634144,0.8048780487804876,0.32926829268292934,0.1990402439024388,0.4024390243902438,-0.4146341463414638,-0.8048780487804876,0.007614140252472867,-0.005029458814781562,-0.21964149641830355,1,panama,canada
-0.020245121951219414,-0.4512195121951219,0.048780487804876316,-0.07473414634146325,-0.25609756097560954,-0.9146341463414629,-1.8658536585365848,0.03434165333424466,0.049852266972263415,-0.049690862119472934,1,new_zealand,usa
0.055987804878048664,1.3292682926829276,4.073170731707318,0.43960731707317,1.048780487804878,-0.1829268292682915,-0.20731707317073145,0.0382993600946534,0.03651037142149821,0.1437831430333676,0,south_korea,rwanda
-0.23425243902439008,-0.7682926829268295,-2.5,-0.6162695121951218,-0.25609756097560954,1.8902439024390238,4.134146341463415,-0.08406184443905851,-0.0336915299919362,0.05765975549593849,1,vietnam,uk
0.24701097560975627,0.3170731707317076,1.1219512195121943,0.6189268292682928,0.24390243902439002,0.39024390243902474,0.7439024390243905,0.056007835030284336,0.020024253377940227,0.2645945834907172,1,france,indonesia
-0.08782804878048789,-0.3048780487804885,-2.2439024390243887,-0.2714341463414627,-0.21951219512195141,-0.024390243902438158,-0.07317073170731803,-0.01895476951347652,-0.031813806744146356,-0.30697583549255913,1,brazil,thailand
-0.16635365853658546,-0.9390243902439024,-1.2317073170731696,-0.33794878048780497,-0.6219512195121952,0.37804878048780566,1.1463414634146343,-0.01914020978974673,-0.038492825414717546,-0.01742835067202697,1,uae,germany
0.05755487804878068,-0.39024390243902474,-0.7439024390243922,0.26954268292682926,-0.18292682926829285,-0.7926829268292677,-1.6585365853658534,-0.005824445891979058,-0.013555491920680618,0.3225671443797907,0,france,peru
-0.11967560975609737,-0.7195121951219505,-1.073170731707318,-0.5172792682926834,-0.46341463414634143,0.1341463414634143,0.4512195121951219,-0.0702624709909741,-0.016451157097656488,-0.026418713603569066,0,iceland,brazil
-0.06876463414634149,0.15853658536585336,2.414634146341463,-0.023520731707316944,0.024390243902439046,-1.2073170731707323,-2.487804878048781,0.0005085248836064205,-0.005593946814032691,-0.1710130614537163,1,india,new_zealand
0.05175121951219519,0.14634146341463428,2.012195121951219,0.17709878048780459,0.14634146341463428,1.6097560975609762,3.2926829268292686,-0.07845403875605872,-0.03833436114705163,0.016845398526045052,1,singapore,netherlands
0.08701585365853637,0.20731707317073145,-0.24390243902438868,0.1339012195121949,-0.024390243902439046,-3.524390243902439,-7.329268292682928,0.06261251421472097,0.0053270201521031235,-0.17135773363489426,1,china,oman
-0.06160975609756125,-0.5,-3.1829268292682933,-0.2703560975609758,-0.3292682926829271,0.07317073170731714,0.09756097560975618,-0.017452139179935933,-0.035360153545459516,-0.1616161396209831,1,saudi_arabia,canada
0.08736463414634144,0.8048780487804876,0.32926829268292934,0.1990402439024388,0.4024390243902438,-0.4146341463414638,-0.8048780487804876,0.007614140252472867,-0.005029458814781562,-0.21964149641830355,1,panama,canada
-0.19053780487804883,-1.0853658536585367,-3.2560975609756113,-0.5391621951219507,-0.5853658536585367,1.3658536585365857,2.9024390243902456,-0.03650045378874306,0.0036015641791909414,-0.15039396245152314,0,switzerland,morocco
-0.3992939024390243,-1.4390243902439024,-5.329268292682926,-1.0937695121951219,-1.0975609756097557,0.1341463414634143,0.3170731707317085,-0.1030727502523981,-0.03166940606005464,-0.10189910440682237,0,mongolia,serbia
-0.3517475609756098,-0.6707317073170733,-1.3902439024390247,-0.7367329268292684,-0.2804878048780486,0.06097560975609717,0.14634146341463428,-0.06087621670417426,-0.013007428842582436,0.009714716581247673,1,indonesia,uk
-0.12626585365853682,-0.5487804878048776,-3.2926829268292686,-0.5134499999999997,-0.4024390243902438,-1.2804878048780486,-2.5731707317073162,-0.047123700168520966,0.004735777884073034,-0.22423530446361994,1,philippines,guatemala
-0.16337682926829267,-1.1829268292682928,-2.512195121951219,-0.3611536585365851,-0.9024390243902438,-2.109756097560976,-4.2560975609756095,-0.0031840620013752208,0.02829638282354552,0.10454023335626317,0,kazakhstan,ethiopia
-0.05630243902439025,-0.7439024390243905,-0.9756097560975618,-0.2529987804878049,-0.3292682926829271,-0.7317073170731705,-1.5975609756097544,-0.009106159686792181,-0.027782185039573526,0.25676334651810495,1,mexico,pakistan
0.19727073170731724,0.6341463414634148,2.6829268292682933,0.43899268292682914,0.46341463414634143,1.7682926829268286,3.3536585365853657,0.003902982808863087,0.021236720441125234,-0.03496724995784195,1,usa,uae
0.0385792682926831,-0.2804878048780495,-2.7439024390243887,-0.029292682926829183,-0.4024390243902438,-2.487804878048781,-5.170731707317074,0.005256883688930403,-0.028515487086717473,-0.3331941417964761,0,panama,south_korea
-0.24269390243902444,-0.6341463414634152,0.1707317073170742,-0.5516292682926829,-0.5487804878048781,-1.0365853658536581,-2.2560975609756113,-0.07121637390907576,-0.04056972209176157,-0.042033286692052974,1,morocco,thailand
-0.07577439024390231,-0.7195121951219514,0.1829268292682933,-0.16254634146341473,-0.36585365853658525,1.3170731707317076,3.073170731707318,-0.03458536998584355,-0.007365011823715462,-0.13168436749560675,1,vietnam,germany
0.18064878048780497,0.26829268292682906,0.4024390243902438,0.22582195121951232,0.012195121951219523,0.8292682926829258,1.6829268292682933,0.00857493353851263,0.012368447257214199,0.08740300503357923,0,rwanda,switzerland
-0.08701585365853637,-0.20731707317073145,0.24390243902438868,-0.1339012195121949,0.024390243902439046,3.524390243902439,7.329268292682928,-0.06261251421472097,-0.0053270201521031235,0.17135773363489426,0,oman,china
0.30699024390243923,1.7073170731707323,4.865853658536587,0.924051219512195,1.207317073170732,1.0243902439024382,2.1463414634146343,0.08065192980813118,0.04693552105125365,0.23640988607578495,1,thailand,saudi_arabia
0.11521463414634137,-0.12195121951219523,1.2682926829268304,0.20499756097560962,-0.17073170731707332,0.10975609756097615,0.34146341463414664,0.04750932218446674,0.002058009838054653,-0.2166413907773722,1,china,germany
0.15217317073170733,1.1219512195121948,4.560975609756099,0.4841219512195116,0.6829268292682928,0.8658536585365857,1.6585365853658534,0.024601964935498155,-0.01948037311386619,0.0762786238849853,1,morocco,kazakhstan
0.09350609756097583,-0.34146341463414664,-0.03658536585365724,0.3030024390243904,-0.30487804878048763,0.012195121951219079,-0.207317073170735,0.03995008612821105,0.017610202243049766,-0.3154207638706419,1,pakistan,south_korea
0.25,0.3780487804878043,1.3170731707317067,0.4415902439024393,0.2804878048780486,1.6585365853658534,3.3780487804878057,0.05892515341286081,0.03328589610797933,0.15856973326165613,0,rwanda,mongolia
-0.2022987804878047,-1.01219512195122,-4.73170731707317,-0.6281670731707316,-0.5609756097560972,0.5,1.3292682926829276,-0.06340766771015371,-0.011963082750003962,-0.057486380310717955,0,vietnam,serbia
-0.13800000000000012,-1.207317073170732,-1.1219512195121943,-0.315058536585366,-0.8414634146341462,-1.8292682926829267,-3.6829268292682915,-0.0018040363904961998,0.01907626443510957,-0.14972442262649888,0,philippines,ethiopia
