game_id,home_team,away_team,toi,home_assists,home_shots,home_xg,home_max_xg,home_goals,away_assists,away_shots,away_xg,away_max_xg,away_goals,home_penalties_committed,home_penalty_minutes,away_penalties_committed,away_penalty_minutes,result,home_team_avg_assists,home_team_avg_shots,home_team_avg_xg,home_team_avg_max_xg,home_team_avg_goals,home_team_avg_penalties_committed,home_team_avg_penalty_minutes,away_team_avg_assists,away_team_avg_shots,away_team_avg_xg,away_team_avg_max_xg,away_team_avg_goals,away_team_avg_penalties_committed,away_team_avg_penalty_minutes
game_1007,guatemala,ethiopia,3600.01,5,31,3.1553,1.4298,4,4,21,1.7116,0.9479,2,7,14,7,14,1,4.246913580246914,28.876543209876544,3.1176876543209873,1.2582395061728395,2.802469135802469,6.666666666666667,13.555555555555555,4.925925925925926,26.80246913580247,2.9346703703703705,1.2760679012345677,3.271604938271605,7.222222222222222,14.679012345679013
game_1008,south_korea,oman,3599.98,6,30,3.2679,1.401,4,1,18,1.873,1.2364,2,9,20,14,28,1,5.3580246913580245,30.0,3.167769135802469,1.3058,3.506172839506173,7.9753086419753085,16.40740740740741,4.518518518518518,26.641975308641975,3.0007913580246917,1.3027506172839507,2.950617283950617,9.135802469135802,18.77777777777778
game_1009,mongolia,new_zealand,3599.98,3,26,2.4405,0.8875,2,13,30,3.4256,1.3525,7,8,16,4,8,0,3.6666666666666665,24.59259259259259,2.2859074074074073,1.002374074074074,2.185185185185185,6.493827160493828,13.246913580246913,3.9382716049382718,26.48148148148148,2.936283950617284,1.283574074074074,2.617283950617284,6.827160493827161,13.925925925925926
game_101,canada,panama,3600.0,2,24,2.8035,1.6403,2,6,22,2.3543,1.2327,4,4,8,5,10,0,4.308641975308642,26.962962962962962,2.9423506172839504,1.253458024691358,2.7160493827160495,5.938271604938271,12.135802469135802,5.074074074074074,27.320987654320987,3.1493938271604938,1.3469333333333333,3.0987654320987654,5.506172839506172,11.296296296296296
game_1010,netherlands,iceland,3599.99,0,19,2.2677,1.1462,0,8,20,2.0596,1.0071,4,9,18,6,15,0,4.839506172839506,25.987654320987655,2.965813580246914,1.2516691358024692,3.0,5.518518518518518,11.25925925925926,4.419753086419753,25.358024691358025,2.8148493827160497,1.29961975308642,2.888888888888889,7.135802469135802,14.703703703703704
game_1011,indonesia,uae,3599.99,0,27,2.3026999999999997,1.2329,2,2,15,1.7261,1.163,1,8,16,9,18,1,4.234567901234568,26.308641975308642,2.6370086419753087,1.0785913580246913,2.7037037037037037,5.012345679012346,10.234567901234568,3.888888888888889,23.901234567901234,2.5885098765432097,1.1067024691358025,2.4814814814814814,5.901234567901234,12.296296296296296
game_1012,mexico,usa,3599.98,3,32,3.8837,1.4684,4,6,18,2.001,1.1376,3,6,12,6,12,1,4.296296296296297,28.950617283950617,3.210787654320988,1.3426308641975309,2.8641975308641974,7.283950617283951,14.679012345679013,4.481481481481482,26.580246913580247,3.029528395061728,1.3067222222222221,2.925925925925926,7.728395061728395,15.765432098765432
game_1013,panama,rwanda,3600.0,9,25,3.5503,0.9323,5,2,24,2.2175,1.1389,1,5,10,13,26,1,5.037037037037037,27.28395061728395,3.1346283950617284,1.350641975308642,3.0864197530864197,5.506172839506172,11.296296296296296,4.061728395061729,25.950617283950617,2.7357024691358025,1.2523567901234567,2.4814814814814814,8.11111111111111,16.54320987654321
game_1014,kazakhstan,france,3599.99,2,15,1.4778,1.0258,1,11,29,3.4081,1.3169,6,5,12,4,8,0,3.753086419753086,24.333333333333332,2.5719444444444446,1.1097123456790123,2.3703703703703702,5.111111111111111,10.395061728395062,4.419753086419753,27.419753086419753,3.2499296296296296,1.3276148148148148,2.9012345679012346,5.45679012345679,11.08641975308642
game_1015,brazil,singapore,3875.59,6,39,5.3765,1.587,5,7,37,3.3193,1.2731000000000001,4,8,19,11,22,1,5.172839506172839,26.209876543209877,3.2975654320987653,1.4136135802469134,3.345679012345679,6.9753086419753085,14.197530864197532,4.901234567901234,27.80246913580247,3.1321160493827156,1.3024925925925928,3.0987654320987654,7.1234567901234565,14.54320987654321
game_1016,thailand,vietnam,3599.98,3,23,3.1693000000000002,1.9776,3,2,30,2.8072,1.5057,1,6,12,8,16,1,5.518518518518518,28.679012345679013,3.5995999999999997,1.4977037037037038,3.5925925925925926,7.0246913580246915,14.358024691358025,4.111111111111111,25.14814814814815,2.752730864197531,1.194169135802469,2.740740740740741,6.864197530864198,14.271604938271604
game_1017,thailand,switzerland,3599.9900000000002,7,35,4.5169999999999995,1.6381,5,0,12,0.8815,0.6585,0,5,10,8,16,1,5.469135802469136,28.530864197530864,3.5829617283950617,1.5018950617283953,3.567901234567901,7.037037037037037,14.382716049382717,3.814814814814815,25.691358024691358,2.5235864197530864,1.0754086419753086,2.4814814814814814,7.333333333333333,14.962962962962964
game_1018,ethiopia,france,3600.01,6,30,3.271,1.4428,3,9,28,3.024,1.4511,6,8,16,4,8,0,4.901234567901234,26.691358024691358,2.9154185185185186,1.269958024691358,3.259259259259259,7.209876543209877,14.654320987654321,4.444444444444445,27.432098765432098,3.2546716049382716,1.325958024691358,2.9012345679012346,5.45679012345679,11.08641975308642
game_1019,rwanda,germany,3599.9900000000002,3,23,2.6954,1.3818000000000001,2,2,20,2.5322999999999998,0.9428,1,7,14,8,16,1,4.049382716049383,25.962962962962962,2.7298024691358025,1.249358024691358,2.4691358024691357,8.185185185185185,16.691358024691358,4.839506172839506,25.08641975308642,2.920677777777778,1.2778283950617284,3.111111111111111,5.530864197530864,11.160493827160494
game_102,switzerland,ethiopia,4831.56,6,41,4.0929,1.3623,4,5,31,3.1363,1.1948,3,15,30,11,22,1,3.740740740740741,25.333333333333332,2.4839395061728395,1.0667197530864196,2.432098765432099,7.246913580246914,14.790123456790123,4.91358024691358,26.679012345679013,2.9170814814814814,1.2730197530864198,3.259259259259259,7.172839506172839,14.580246913580247
game_1020,canada,saudi_arabia,3600.0,7,19,1.8603,1.1826,5,2,23,2.2325,1.1076,3,6,12,5,10,1,4.246913580246914,27.02469135802469,2.953995061728395,1.2591086419753088,2.6790123456790123,5.91358024691358,12.08641975308642,3.802469135802469,23.753086419753085,2.675706172839506,1.1976641975308642,2.3703703703703702,6.0,12.209876543209877
game_1021,philippines,kazakhstan,4449.4,2,17,1.5471,1.0689,1,0,29,2.3172,1.0897999999999999,0,2,4,3,6,1,3.728395061728395,25.71604938271605,2.617753086419753,1.1348703703703702,2.432098765432099,5.432098765432099,11.074074074074074,3.7777777777777777,24.160493827160494,2.5615814814814817,1.1089222222222221,2.382716049382716,5.135802469135802,10.469135802469136
game_1022,netherlands,india,3600.01,3,34,4.0264,2.0096,2,5,28,2.2817,1.1242,3,4,8,7,14,0,4.802469135802469,25.80246913580247,2.9441012345679014,1.2410098765432098,2.9753086419753085,5.580246913580247,11.382716049382717,4.197530864197531,28.950617283950617,2.926595061728395,1.216779012345679,2.691358024691358,5.567901234567901,11.333333333333334
game_1023,iceland,uk,3600.01,2,25,2.8753,1.4644,1,5,30,3.1719,1.6018000000000001,4,4,11,6,12,0,4.493827160493828,25.296296296296298,2.804779012345679,1.2939740740740742,2.925925925925926,7.160493827160494,14.753086419753087,4.851851851851852,27.679012345679013,3.3721061728395063,1.430127160493827,2.962962962962963,4.9753086419753085,10.135802469135802
game_1024,uae,new_zealand,3600.0,2,21,2.3761,0.7909,2,7,38,4.9233,1.3716,5,8,16,3,6,0,3.888888888888889,23.82716049382716,2.580485185185185,1.1112962962962962,2.4691358024691357,5.91358024691358,12.320987654320987,4.012345679012346,26.382716049382715,2.9177938271604935,1.2833382716049382,2.6419753086419755,6.839506172839506,13.950617283950617
game_1025,vietnam,peru,4208.3,3,42,4.3044,1.9984,2,3,26,2.7586,1.3188,3,6,12,5,10,0,4.098765432098766,25.0,2.734246913580247,1.1880864197530865,2.728395061728395,6.888888888888889,14.320987654320987,4.91358024691358,28.209876543209877,2.9850777777777777,1.269325925925926,3.123456790123457,6.246913580246914,12.74074074074074
game_1026,serbia,china,3600.01,2,28,3.098,1.1601,1,13,30,3.3221999999999996,1.4329,7,5,10,6,12,0,5.135802469135802,29.962962962962962,3.3850629629629627,1.403232098765432,3.308641975308642,6.395061728395062,13.0,4.580246913580247,26.246913580246915,3.118454320987654,1.3884148148148148,2.8641975308641974,5.666666666666667,11.555555555555555
game_1027,mexico,guatemala,3600.0,4,24,2.5339,1.2801,2,8,25,2.3632,0.8162,6,5,10,6,12,0,4.283950617283951,29.049382716049383,3.2274518518518516,1.3449555555555557,2.888888888888889,7.296296296296297,14.703703703703704,4.209876543209877,28.950617283950617,3.1274666666666664,1.265814814814815,2.7777777777777777,6.679012345679013,13.580246913580247
game_1028,indonesia,mongolia,3600.01,8,29,3.4311000000000003,0.9457,5,1,12,0.9396,0.5887,1,0,0,8,16,1,4.135802469135802,26.28395061728395,2.6230777777777776,1.082137037037037,2.6666666666666665,5.111111111111111,10.432098765432098,3.691358024691358,24.765432098765434,2.3044370370370366,1.006062962962963,2.197530864197531,6.493827160493828,13.246913580246913
game_1029,morocco,singapore,3600.01,9,30,3.2949,1.6318,5,2,32,3.212,1.2002,2,6,12,7,14,1,4.802469135802469,28.765432098765434,3.0396098765432096,1.2562827160493826,3.0123456790123457,5.9753086419753085,12.074074074074074,4.962962962962963,27.864197530864196,3.1334407407407405,1.3033925925925927,3.123456790123457,7.172839506172839,14.641975308641975
game_103,uae,morocco,3599.98,0,26,2.2586,0.7775,0,13,41,4.6517,1.4965,7,10,23,6,12,0,3.9135802469135803,23.765432098765434,2.5819358024691357,1.1114617283950616,2.493827160493827,5.888888888888889,12.234567901234568,4.753086419753086,28.62962962962963,3.0228592592592594,1.257953086419753,2.9876543209876543,5.9753086419753085,12.074074074074074
game_1030,panama,pakistan,3600.02,4,26,3.1242,1.2632,2,6,26,2.8035,1.5334,3,3,6,6,12,0,5.098765432098766,27.271604938271604,3.1398888888888887,1.3465567901234567,3.123456790123457,5.530864197530864,11.345679012345679,5.012345679012346,30.012345679012345,3.4802456790123455,1.398825925925926,3.2098765432098766,8.024691358024691,16.296296296296298
game_1031,brazil,usa,3599.9700000000003,2,15,1.9207,0.9791,2,2,33,3.8882,1.421,1,12,24,10,20,1,5.222222222222222,26.506172839506174,3.3402296296296297,1.4211185185185184,3.382716049382716,6.925925925925926,14.135802469135802,4.530864197530864,26.395061728395063,3.0062296296296296,1.3032234567901233,2.950617283950617,7.679012345679013,15.666666666666666
game_1032,ethiopia,saudi_arabia,3599.9900000000002,3,27,2.8853,1.3813,2,4,35,3.6744,1.1073,3,7,14,5,10,0,4.938271604938271,26.728395061728396,2.9201802469135805,1.2707172839506173,3.271604938271605,7.222222222222222,14.679012345679013,3.7777777777777777,23.604938271604937,2.657904938271605,1.197667901234568,2.3703703703703702,6.0,12.209876543209877
game_1033,serbia,oman,3599.98,6,35,4.5167,1.6098,3,3,26,2.7824,1.1743999999999999,2,7,14,13,28,1,5.08641975308642,29.876543209876544,3.3675481481481477,1.39768024691358,3.2839506172839505,6.37037037037037,12.950617283950617,4.493827160493828,26.54320987654321,2.989564197530864,1.303516049382716,2.950617283950617,9.148148148148149,18.77777777777778
game_1034,uk,usa,3600.0099999999998,3,30,3.8018,1.5070999999999999,2,2,25,2.9006,1.6721,1,3,6,5,10,1,4.8765432098765435,27.679012345679013,3.3643296296296294,1.4312962962962963,2.9876543209876543,5.012345679012346,10.209876543209877,4.530864197530864,26.493827160493826,3.018422222222222,1.3001234567901234,2.950617283950617,7.7407407407407405,15.790123456790123
game_1035,south_korea,kazakhstan,3600.0,12,26,2.8254,1.6184,7,4,24,2.8966,1.1935,2,7,14,6,12,1,5.283950617283951,30.049382716049383,3.173232098765432,1.303116049382716,3.4691358024691357,8.0,16.48148148148148,3.728395061728395,24.22222222222222,2.5544283950617284,1.107641975308642,2.3580246913580245,5.098765432098766,10.395061728395062
game_1036,mongolia,morocco,3819.41,5,33,2.7336,0.8302,4,9,27,3.0033,1.2751000000000001,5,4,8,6,12,0,3.6419753086419755,24.506172839506174,2.282288888888889,1.0030814814814815,2.1604938271604937,6.54320987654321,13.345679012345679,4.802469135802469,28.80246913580247,3.04320987654321,1.2606864197530865,3.0123456790123457,5.9753086419753085,12.074074074074074
game_1037,iceland,netherlands,3599.9900000000002,0,14,1.1889,0.8996000000000001,0,3,26,2.4712,1.3113,3,6,12,3,6,0,4.518518518518518,25.432098765432098,2.825598765432099,1.300946913580247,2.9382716049382718,7.135802469135802,14.74074074074074,4.802469135802469,25.901234567901234,2.963301234567901,1.2496308641975309,2.962962962962963,5.592592592592593,11.407407407407407
game_1038,guatemala,canada,3600.02,7,25,2.9812,1.1885,4,0,27,2.3840000000000003,0.9994,0,8,16,10,20,1,4.222222222222222,28.950617283950617,3.119837037037037,1.2612185185185185,2.802469135802469,6.654320987654321,13.530864197530864,4.333333333333333,26.925925925925927,2.94752962962963,1.2613703703703705,2.740740740740741,5.864197530864198,11.987654320987655
game_1039,germany,vietnam,3600.01,12,27,3.8338,1.3591,6,0,13,1.5686,0.6208,1,6,12,7,17,1,4.716049382716049,25.0,2.90460987654321,1.272688888888889,3.049382716049383,5.555555555555555,11.209876543209877,4.135802469135802,25.358024691358025,2.768022222222222,1.2050938271604938,2.740740740740741,6.8765432098765435,14.25925925925926
game_104,france,saudi_arabia,3599.99,6,26,2.8418,1.1102,4,6,29,3.2648,1.7807,3,7,14,10,20,1,4.481481481481482,27.45679012345679,3.2569209876543215,1.3301666666666667,2.925925925925926,5.419753086419753,11.012345679012345,3.753086419753086,23.679012345679013,2.6629617283950617,1.1893543209876543,2.3703703703703702,5.938271604938271,12.08641975308642
game_1040,singapore,thailand,3600.0,6,33,3.4866,1.2898,5,9,34,3.9502,1.699,6,6,12,6,12,0,4.91358024691358,27.85185185185185,3.1300506172839504,1.3022864197530866,3.0864197530864197,7.185185185185185,14.666666666666666,5.444444444444445,28.54320987654321,3.5899592592592593,1.5011432098765434,3.5555555555555554,7.0246913580246915,14.358024691358025
game_1041,france,pakistan,3763.73,2,22,2.581,1.2383,3,8,36,4.1845,1.8988,4,3,6,9,18,0,4.530864197530864,27.506172839506174,3.2601407407407406,1.3285851851851853,2.9382716049382718,5.469135802469136,11.11111111111111,4.987654320987654,29.88888888888889,3.463196296296296,1.394314814814815,3.197530864197531,7.987654320987654,16.22222222222222
game_1042,china,peru,4026.06,8,21,2.1611,1.1824000000000001,4,9,39,3.614,1.5372999999999999,5,9,18,4,8,0,4.6419753086419755,26.358024691358025,3.132788888888889,1.3915074074074074,2.9012345679012346,5.62962962962963,11.481481481481481,4.839506172839506,28.049382716049383,2.9745172839506173,1.2666283950617283,3.0987654320987654,6.2592592592592595,12.765432098765432
game_1043,philippines,uae,4082.08,5,27,3.0446999999999997,1.0009000000000001,3,5,26,2.3407,1.294,4,5,10,10,20,0,3.691358024691358,25.59259259259259,2.5992641975308644,1.1357098765432099,2.4074074074074074,5.395061728395062,11.0,3.8518518518518516,23.765432098765434,2.580922222222222,1.105085185185185,2.4444444444444446,5.888888888888889,12.271604938271604
game_1044,brazil,mexico,3600.0,6,26,2.8258,1.4808,4,6,25,2.5998,0.8517,3,9,18,7,14,1,5.172839506172839,26.37037037037037,3.3290555555555557,1.4149246913580247,3.3580246913580245,6.962962962962963,14.209876543209877,4.2592592592592595,29.037037037037038,3.226638271604938,1.3502444444444446,2.876543209876543,7.271604938271605,14.654320987654321
game_1045,rwanda,panama,3616.8,4,20,1.97,1.4326,2,6,30,3.6779,1.4592,3,6,12,2,4,0,4.037037037037037,26.0,2.738758024691358,1.248730864197531,2.4691358024691357,8.197530864197532,16.71604938271605,5.074074074074074,27.22222222222222,3.133053086419753,1.3441370370370371,3.111111111111111,5.54320987654321,11.37037037037037
game_1046,switzerland,india,3600.0,2,28,2.6419,0.7666,1,2,14,1.2089,0.5509,2,6,12,6,14,0,3.7901234567901234,25.493827160493826,2.5018530864197532,1.0740740740740742,2.4691358024691357,7.3580246913580245,15.012345679012345,4.234567901234568,29.123456790123456,2.9398395061728397,1.223856790123457,2.7037037037037037,5.580246913580247,11.333333333333334
game_1047,thailand,brazil,3599.9900000000002,1,24,3.2779000000000003,1.8605,1,4,21,2.1804,1.1911,2,2,4,7,14,0,5.54320987654321,28.666666666666668,3.5982592592592595,1.4991493827160494,3.617283950617284,7.074074074074074,14.45679012345679,5.197530864197531,26.432098765432098,3.3370234567901234,1.4185012345679011,3.382716049382716,6.987654320987654,14.25925925925926
game_1048,mexico,france,3600.0,1,31,3.4847,1.4503,2,6,22,2.3984,0.8385,3,6,12,3,6,0,4.320987654320987,28.962962962962962,3.2157135802469137,1.3428543209876544,2.888888888888889,7.283950617283951,14.679012345679013,4.481481481481482,27.506172839506174,3.2623950617283954,1.333520987654321,2.9382716049382718,5.469135802469136,11.11111111111111
game_1049,uk,saudi_arabia,3600.01,4,24,2.8485,1.1938,3,0,19,2.0118,1.2202,0,4,8,5,10,1,4.864197530864198,27.753086419753085,3.376098765432099,1.4351641975308642,2.9753086419753085,5.0,10.185185185185185,3.8271604938271606,23.80246913580247,2.678430864197531,1.1962740740740738,2.4074074074074074,6.0,12.209876543209877
game_105,south_korea,mexico,3600.0099999999998,7,38,4.1558,1.0075,4,5,25,2.5492,1.3977,3,6,12,11,22,1,5.345679012345679,29.901234567901234,3.156807407407407,1.3106580246913582,3.506172839506173,8.012345679012345,16.506172839506174,4.271604938271605,29.037037037037038,3.2272629629629628,1.3435037037037039,2.876543209876543,7.222222222222222,14.555555555555555
game_1050,oman,indonesia,3599.9900000000002,4,24,3.3428,1.3557000000000001,3,1,22,2.135,1.0624,1,7,14,8,16,1,4.481481481481482,26.567901234567902,2.9826456790123457,1.301277777777778,2.9382716049382718,9.222222222222221,18.950617283950617,4.222222222222222,26.37037037037037,2.639079012345679,1.0806962962962963,2.7160493827160495,5.012345679012346,10.234567901234568
game_1051,peru,germany,3599.99,7,31,3.8488,2.1024,4,5,21,2.1281,1.2256,5,3,6,6,12,0,4.864197530864198,28.14814814814815,2.9716185185185187,1.2596518518518518,3.111111111111111,6.271604938271605,12.790123456790123,4.802469135802469,25.074074074074073,2.925667901234568,1.274337037037037,3.0617283950617282,5.555555555555555,11.209876543209877
game_1052,new_zealand,guatemala,3599.99,2,31,2.9713,1.1412,1,7,34,3.7987,1.4398,4,6,15,7,14,0,4.074074074074074,26.469135802469136,2.9418925925925925,1.2861827160493828,2.691358024691358,6.802469135802469,13.839506172839506,4.222222222222222,28.839506172839506,3.1097444444444444,1.258116049382716,2.802469135802469,6.666666666666667,13.555555555555555
game_1053,rwanda,mongolia,3599.9900000000002,2,19,2.0728,0.9615,1,8,20,1.8954,0.9856,4,3,6,8,18,0,4.061728395061729,26.012345679012345,2.737488888888889,1.254546913580247,2.4814814814814814,8.234567901234568,16.790123456790123,3.6049382716049383,24.666666666666668,2.292637037037037,1.001162962962963,2.1604938271604937,6.493827160493828,13.222222222222221
game_1054,serbia,ethiopia,3600.0,2,34,3.9392,1.8761999999999999,1,6,37,4.1826,1.2301,4,8,19,6,12,0,5.135802469135802,29.88888888888889,3.3746777777777774,1.3943913580246914,3.308641975308642,6.3580246913580245,12.88888888888889,4.901234567901234,26.604938271604937,2.9041641975308643,1.272583950617284,3.246913580246914,7.234567901234568,14.703703703703704
game_1055,uae,china,4544.66,6,35,4.2933,0.954,4,8,30,3.1698,1.6059,5,6,12,11,22,0,3.8395061728395063,23.65432098765432,2.556816049382716,1.1092827160493828,2.4444444444444446,5.938271604938271,12.37037037037037,4.6419753086419755,26.246913580246915,3.120335802469136,1.386279012345679,2.888888888888889,5.604938271604938,11.432098765432098
game_1056,usa,netherlands,4543.36,8,34,3.7184,1.4522,4,9,22,2.2978,1.1989999999999998,5,5,10,10,20,0,4.45679012345679,26.382716049382715,3.008325925925926,1.3028382716049383,2.9135802469135803,7.7407407407407405,15.790123456790123,4.728395061728395,25.950617283950617,2.965441975308642,1.2510172839506173,2.9382716049382718,5.506172839506172,11.234567901234568
game_1057,pakistan,kazakhstan,3600.0,4,25,3.1125,1.5941,3,0,16,1.8738,0.391,0,11,25,5,10,1,5.037037037037037,30.02469135802469,3.4764308641975306,1.3980765432098767,3.2098765432098766,7.962962962962963,16.135802469135804,3.7777777777777777,24.320987654320987,2.567055555555556,1.1175493827160492,2.382716049382716,5.111111111111111,10.419753086419753
game_1058,switzerland,canada,3600.0099999999998,9,25,2.6583,1.1513,5,2,24,2.5002,0.7893,1,7,14,8,16,1,3.7037037037037037,25.530864197530864,2.5016506172839508,1.0693246913580245,2.419753086419753,7.345679012345679,14.987654320987655,4.308641975308642,26.962962962962962,2.946095061728395,1.2639641975308642,2.728395061728395,5.888888888888889,12.037037037037036
game_1059,singapore,south_korea,4772.69,7,32,3.9369000000000005,1.3024,5,5,29,2.8919,1.4085,4,4,8,8,16,1,4.901234567901234,27.864197530864196,3.124491358024691,1.3021308641975309,3.0864197530864197,7.209876543209877,14.716049382716049,5.37037037037037,30.012345679012345,3.1724111111111104,1.3057074074074073,3.506172839506173,7.987654320987654,16.45679012345679
game_106,new_zealand,kazakhstan,3600.0,1,20,2.5737,1.3664,2,2,23,3.2426,1.5195,1,6,12,3,6,1,4.08641975308642,26.604938271604937,2.9468012345679013,1.2834024691358026,2.6790123456790123,6.802469135802469,13.876543209876543,3.753086419753086,24.234567901234566,2.5501567901234568,1.1036172839506173,2.3703703703703702,5.135802469135802,10.469135802469136
game_1060,vietnam,panama,3600.0099999999998,7,28,3.1986,1.2347,5,4,21,2.6370999999999998,1.1562000000000001,2,6,12,6,12,1,4.049382716049383,25.17283950617284,2.7478987654320988,1.1975148148148147,2.691358024691358,6.888888888888889,14.320987654320987,5.098765432098766,27.333333333333332,3.145902469135802,1.3478777777777777,3.123456790123457,5.493827160493828,11.271604938271604
game_1061,morocco,philippines,3599.99,6,34,3.7589,1.2175,4,4,26,2.4274,1.2263,2,5,10,5,10,1,4.839506172839506,28.71604938271605,3.0338814814814814,1.2613975308641974,3.0246913580246915,5.987654320987654,12.098765432098766,3.7037037037037037,25.604938271604937,2.606885185185185,1.1329271604938271,2.419753086419753,5.395061728395062,11.0
game_1062,rwanda,singapore,3599.99,0,28,2.8026999999999997,1.346,0,3,28,2.9652,1.0926,3,9,18,3,6,0,4.08641975308642,25.901234567901234,2.728477777777778,1.2498,2.493827160493827,8.160493827160494,16.641975308641975,4.950617283950617,27.91358024691358,3.1364876543209874,1.304720987654321,3.111111111111111,7.222222222222222,14.74074074074074
game_1063,serbia,saudi_arabia,3599.98,8,26,2.7532,1.4710999999999999,5,7,29,3.9424999999999994,1.2086000000000001,4,14,28,4,8,1,5.061728395061729,29.987654320987655,3.38931975308642,1.3993925925925925,3.259259259259259,6.283950617283951,12.777777777777779,3.740740740740741,23.679012345679013,2.654595061728395,1.196417283950617,2.3580246913580245,6.012345679012346,12.234567901234568
game_1064,morocco,china,3884.57,5,23,2.3294,0.9013,3,4,29,2.8881,1.2448,2,6,12,6,12,1,4.851851851851852,28.85185185185185,3.0515296296296297,1.2653012345679011,3.037037037037037,5.9753086419753085,12.074074074074074,4.691358024691358,26.25925925925926,3.1238135802469134,1.3907370370370369,2.925925925925926,5.666666666666667,11.555555555555555
game_1065,panama,brazil,3600.0099999999998,0,18,1.4819,1.066,0,9,31,3.6864999999999997,1.4847000000000001,6,6,12,7,16,0,5.148148148148148,27.37037037037037,3.160164197530864,1.3489913580246913,3.1481481481481484,5.493827160493828,11.271604938271604,5.135802469135802,26.308641975308642,3.31842962962963,1.4148765432098764,3.3333333333333335,6.987654320987654,14.234567901234568
